target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm
MvSl-1064-A1-R4_MC08g08769	825	504.424	132	6.30385	MvSl-1064-A2-R4_MC08-2g09050	825	491.596	198	7.28522	MvSl-1064-A2-R4_MC08-2g09050	825	495.298	177	5.91123	MvSl-1064-A2-R4_MC08-2g09050	825	491.596	198	7.28522
MvSl-1064-A1-R4_MC08g08770	213	38.048	21	13.2958	MvSl-1064-A2-R4_MC08-2g09051	213	39.7549	28	12.7395	MvSl-1064-A2-R4_MC08-2g09051	213	36.8038	26	11.6856	MvSl-1064-A2-R4_MC08-2g09051	213	39.7549	28	12.7395
MvSl-1064-A1-R4_MC01-1g01970	624	314.649	1106.58	84.7199	MvSl-1064-A2-R4_MC01g02251	624	303.415	14436.7	860.632	MvSl-1064-A2-R4_MC01g02251	624	305.828	11292.4	610.773	MvSl-1064-A2-R4_MC01g02251	624	303.415	14436.7	860.632
MvSl-1064-A1-R4_MC08g08771	162	22.7361	166	175.881	MvSl-1064-A2-R4_MC08-2g09052	162	23.6742	168	128.357	MvSl-1064-A2-R4_MC08-2g09052	162	24.0524	219	150.611	MvSl-1064-A2-R4_MC08-2g09052	162	23.6742	168	128.357
MvSl-1064-A1-R4_MC08g08772	486	195.842	386	47.4797	MvSl-1064-A2-R4_MC08-2g09053	486	185.973	394	38.3206	MvSl-1064-A2-R4_MC08-2g09053	486	187.208	476	42.0585	MvSl-1064-A2-R4_MC08-2g09053	486	185.973	394	38.3206
MvSl-1064-A1-R4_MC08g08773	990	667.076	476	17.1893	MvSl-1064-A2-R4_MC08-2g09054	990	654.07	548	15.1545	MvSl-1064-A2-R4_MC08-2g09054	990	658.773	620	15.5678	MvSl-1064-A2-R4_MC08-2g09054	990	654.07	548	15.1545
MvSl-1064-A1-R4_MC08g08774	612	303.804	11123	881.975	MvSl-1064-A2-R4_MC08-2g09055	612	292.687	11219	693.325	MvSl-1064-A2-R4_MC08-2g09055	612	295.259	15319	858.219	MvSl-1064-A2-R4_MC08-2g09055	612	292.687	11219	693.325
MvSl-1064-A1-R4_MC08g08775	519	222.703	2406	260.254	MvSl-1064-A2-R4_MC08-2g09056	519	212.649	2384	202.782	MvSl-1064-A2-R4_MC08-2g09056	519	213.982	2731	211.113	MvSl-1064-A2-R4_MC08-2g09056	519	212.649	2384	202.782
MvSl-1064-A1-R4_MC08g08776	2157	1834.01	1195	15.6962	MvSl-1064-A2-R4_MC08-2g09057	2157	1821	1643	16.3197	MvSl-1064-A2-R4_MC08-2g09057	2157	1825.77	2888	26.1651	MvSl-1064-A2-R4_MC08-2g09057	2157	1821	1643	16.3197
MvSl-1064-A1-R4_MC08g08777	2067	1744.01	649	8.96444	MvSl-1064-A2-R4_MC08-2g09058	2067	1731	849	8.87147	MvSl-1064-A2-R4_MC08-2g09058	2067	1735.77	972	9.26285	MvSl-1064-A2-R4_MC08-2g09058	2067	1731	849	8.87147
MvSl-1064-A1-R4_MC08g08778	612	303.804	1997	158.348	MvSl-1064-A2-R4_MC08-2g09059	612	292.687	2015	124.525	MvSl-1064-A2-R4_MC08-2g09059	612	295.259	2742	153.616	MvSl-1064-A2-R4_MC08-2g09059	612	292.687	2015	124.525
MvSl-1064-A1-R4_MC08g08779	2202	1879.01	3001	38.4737	MvSl-1064-A2-R4_MC08-2g09060	2202	1866	3363	32.5987	MvSl-1064-A2-R4_MC08-2g09060	2202	1870.77	3467	30.6552	MvSl-1064-A2-R4_MC08-2g09060	2202	1866	3363	32.5987
MvSl-1064-A1-R4_MC08g08780	3339	3016.01	207	1.65335	MvSl-1064-A2-R4_MC08-2g09061	3339	3003	261	1.57207	MvSl-1064-A2-R4_MC08-2g09061	3339	3007.77	175	0.962419	MvSl-1064-A2-R4_MC08-2g09061	3339	3003	261	1.57207
MvSl-1064-A1-R4_MC01-1g01971	141	16.6739	9	13.0027	MvSl-1064-A2-R4_MC01g02252	141	16.6606	13	14.1136	MvSl-1064-A2-R4_MC01g02252	141	17.7486	58	54.0548	MvSl-1064-A2-R4_MC01g02252	141	16.6606	13	14.1136
MvSl-1064-A1-R4_MC08g08781	495	202.977	132	15.6658	MvSl-1064-A2-R4_MC08-2g09062	495	192.963	296	27.7462	MvSl-1064-A2-R4_MC08-2g09062	495	194.482	345	29.3435	MvSl-1064-A2-R4_MC08-2g09062	495	192.963	296	27.7462
MvSl-1064-A1-R4_MC08g08782	648	336.711	893	63.8883	MvSl-1064-A2-R4_MC08-2g09063	648	324.717	977	54.422	MvSl-1064-A2-R4_MC08-2g09063	648	327.358	970	49.0141	MvSl-1064-A2-R4_MC08-2g09063	648	324.717	977	54.422
MvSl-1064-A1-R4_MC08g08783	366	108.22	2589	576.303	MvSl-1064-A2-R4_MC08-2g09064	366	102.716	2828	497.996	MvSl-1064-A2-R4_MC08-2g09064	366	103.073	2703	433.785	MvSl-1064-A2-R4_MC08-2g09064	366	102.716	2828	497.996
MvSl-1064-A1-R4_MC08g08784	1641	1318.01	6423	117.394	MvSl-1064-A2-R4_MC08-2g09065	1641	1305	6365	88.2211	MvSl-1064-A2-R4_MC08-2g09065	1641	1309.77	6692	84.5145	MvSl-1064-A2-R4_MC08-2g09065	1641	1305	6365	88.2211
MvSl-1064-A1-R4_MC08g08785	1773	1450.01	830	13.7891	MvSl-1064-A2-R4_MC08-2g09066	1773	1437	923	11.618	MvSl-1064-A2-R4_MC08-2g09066	1773	1441.77	920	10.5551	MvSl-1064-A2-R4_MC08-2g09066	1773	1437	923	11.618
MvSl-1064-A1-R4_MC08g08786	468	181.438	740	98.2495	MvSl-1064-A2-R4_MC08-2g09067	468	172.017	727	76.4451	MvSl-1064-A2-R4_MC08-2g09067	468	173.402	984	93.8671	MvSl-1064-A2-R4_MC08-2g09067	468	172.017	727	76.4451
MvSl-1064-A1-R4_MC08g08787	948	625.653	2023	77.8915	MvSl-1064-A2-R4_MC08-2g09068	948	612.319	2186	64.5741	MvSl-1064-A2-R4_MC08-2g09068	948	617.151	2266	60.7351	MvSl-1064-A2-R4_MC08-2g09068	948	612.319	2186	64.5741
MvSl-1064-A1-R4_MC08g08788	2049	1726.01	2162	30.1745	MvSl-1064-A2-R4_MC08-2g09069	2049	1713	3146	33.219	MvSl-1064-A2-R4_MC08-2g09069	2049	1717.77	2369	22.8124	MvSl-1064-A2-R4_MC08-2g09069	2049	1713	3146	33.219
MvSl-1064-A1-R4_MC08g08789	816	495.726	1253	60.8887	MvSl-1064-A2-R4_MC08-2g09070	816	482.941	1315	49.2513	MvSl-1064-A2-R4_MC08-2g09070	816	486.396	1332	45.2987	MvSl-1064-A2-R4_MC08-2g09070	816	482.941	1315	49.2513
MvSl-1064-A1-R4_MC08g08790	1065	742.009	6898	223.945	MvSl-1064-A2-R4_MC08-2g09071	1065	729.004	7399	183.582	MvSl-1064-A2-R4_MC08-2g09071	1065	733.773	7861	177.21	MvSl-1064-A2-R4_MC08-2g09071	1065	729.004	7399	183.582
MvSl-1064-A1-R4_MC01-1g01972	5895	5572.01	3684	15.927	MvSl-1064-A2-R4_MC01g02253	5895	5559	4472	14.5509	MvSl-1064-A2-R4_MC01g02253	5895	5563.77	4010	11.9219	MvSl-1064-A2-R4_MC01g02253	5895	5559	4472	14.5509
MvSl-1064-A1-R4_MC08g08791	390	123.788	321	62.4674	MvSl-1064-A2-R4_MC08-2g09072	390	117.251	369	56.924	MvSl-1064-A2-R4_MC08-2g09072	390	119.322	331	45.8859	MvSl-1064-A2-R4_MC08-2g09072	390	117.251	369	56.924
MvSl-1064-A1-R4_MC08g08792	165	23.4176	6	6.17216	MvSl-1064-A2-R4_MC08-2g09073	165	24.3354	13	9.66254	MvSl-1064-A2-R4_MC08-2g09073	165	24.9448	7	4.64182	MvSl-1064-A2-R4_MC08-2g09073	165	24.3354	13	9.66254
MvSl-1064-A1-R4_MC08g08793	2811	2488.01	1449	14.0296	MvSl-1064-A2-R4_MC08-2g09074	2811	2475	1929	14.0975	MvSl-1064-A2-R4_MC08-2g09074	2811	2479.77	1733	11.56	MvSl-1064-A2-R4_MC08-2g09074	2811	2475	1929	14.0975
MvSl-1064-A1-R4_MC08g08794	444	162.548	421	62.3919	MvSl-1064-A2-R4_MC08-2g09075	444	154.219	485	56.8838	MvSl-1064-A2-R4_MC08-2g09075	444	156.581	559	59.0532	MvSl-1064-A2-R4_MC08-2g09075	444	154.219	485	56.8838
MvSl-1064-A1-R4_MC08g08795	837	516.27	22031	1027.98	MvSl-1064-A2-R4_MC08-2g09076	837	503.297	24754	889.625	MvSl-1064-A2-R4_MC08-2g09076	837	507.148	27930	910.978	MvSl-1064-A2-R4_MC08-2g09076	837	503.297	24754	889.625
MvSl-1064-A1-R4_MC08g08796	1374	1051.01	480	11.0018	MvSl-1064-A2-R4_MC08-2g09077	1374	1038	727	12.6684	MvSl-1064-A2-R4_MC08-2g09077	1374	1042.77	863	13.6896	MvSl-1064-A2-R4_MC08-2g09077	1374	1038	727	12.6684
MvSl-1064-A1-R4_MC08g08797	3258	2935.01	3661	30.0481	MvSl-1064-A2-R4_MC08-2g09078	3258	2922	4278	26.4817	MvSl-1064-A2-R4_MC08-2g09078	3258	2926.77	4074	23.0252	MvSl-1064-A2-R4_MC08-2g09078	3258	2922	4278	26.4817
MvSl-1064-A1-R4_MC08g08798	1749	1426.01	369	6.23349	MvSl-1064-A2-R4_MC08-2g09079	1749	1413	443	5.67083	MvSl-1064-A2-R4_MC08-2g09079	1749	1417.77	510	5.95024	MvSl-1064-A2-R4_MC08-2g09079	1749	1413	443	5.67083
MvSl-1064-A1-R4_MC08g08799	867	545.685	185	8.1669	MvSl-1064-A2-R4_MC08-2g09080	867	532.623	207	7.02969	MvSl-1064-A2-R4_MC08-2g09080	867	536.729	363	11.1872	MvSl-1064-A2-R4_MC08-2g09080	867	532.623	207	7.02969
MvSl-1064-A1-R4_MC08g08800	180	27.9775	4.275	3.68091	MvSl-1064-A2-R4_MC08-2g09081	180	28.8345	89.7628	56.308	MvSl-1064-A2-R4_MC08-2g09081	180	27.4832	23.2514	13.9944	MvSl-1064-A2-R4_MC08-2g09081	180	28.8345	89.7628	56.308
MvSl-1064-A1-R4_MC01-1g01973	384	119.759	2080	418.39	MvSl-1064-A2-R4_MC01g02254	384	113.477	2270	361.829	MvSl-1064-A2-R4_MC01g02254	384	115.559	2672	382.476	MvSl-1064-A2-R4_MC01g02254	384	113.477	2270	361.829
MvSl-1064-A1-R4_MC08g08801	492	200.738	37.9306	4.55184	MvSl-1064-A2-R4_MC08-2g09082	492	190.74	36.7712	3.48699	MvSl-1064-A2-R4_MC08-2g09082	492	192.085	50.0934	4.31379	MvSl-1064-A2-R4_MC08-2g09082	492	190.74	36.7712	3.48699
MvSl-1064-A1-R4_MC08g08802	285	64.0153	51.8556	19.5137	MvSl-1064-A2-R4_MC08-2g09083	285	62.4096	22.2378	6.44505	MvSl-1064-A2-R4_MC08-2g09083	285	59.9139	38.0611	10.5081	MvSl-1064-A2-R4_MC08-2g09083	285	62.4096	22.2378	6.44505
MvSl-1064-A1-R4_MC08g08803	795	475.604	2163	109.556	MvSl-1064-A2-R4_MC08-2g09084	795	462.463	2073	81.0789	MvSl-1064-A2-R4_MC08-2g09084	795	465.876	1861	66.0765	MvSl-1064-A2-R4_MC08-2g09084	795	462.463	2073	81.0789
MvSl-1064-A1-R4_MC08g08804	2040	1717.01	1187	16.6535	MvSl-1064-A2-R4_MC08-2g09085	2040	1704	1480	15.71	MvSl-1064-A2-R4_MC08-2g09085	2040	1708.77	1384	13.3975	MvSl-1064-A2-R4_MC08-2g09085	2040	1704	1480	15.71
MvSl-1064-A1-R4_MC08g08805	3366	3043.01	3133	24.8019	MvSl-1064-A2-R4_MC08-2g09086	3366	3030	3450	20.595	MvSl-1064-A2-R4_MC08-2g09086	3366	3034.77	3702	20.1782	MvSl-1064-A2-R4_MC08-2g09086	3366	3030	3450	20.595
MvSl-1064-A1-R4_MC08g08806	768	449.719	1267	67.8676	MvSl-1064-A2-R4_MC08-2g09087	768	436.234	1376	57.0539	MvSl-1064-A2-R4_MC08-2g09087	768	440.012	1517	57.0285	MvSl-1064-A2-R4_MC08-2g09087	768	436.234	1376	57.0539
MvSl-1064-A1-R4_MC08g08807	1236	913.009	736	19.4191	MvSl-1064-A2-R4_MC08-2g09088	1236	900.004	726	14.5908	MvSl-1064-A2-R4_MC08-2g09088	1236	904.773	647	11.8287	MvSl-1064-A2-R4_MC08-2g09088	1236	900.004	726	14.5908
MvSl-1064-A1-R4_MC08g08808	957	634.401	712.461	27.0536	MvSl-1064-A2-R4_MC08-2g09089	957	621.196	692.558	20.1657	MvSl-1064-A2-R4_MC08-2g09089	957	626.027	717.928	18.9697	MvSl-1064-A2-R4_MC08-2g09089	957	621.196	692.558	20.1657
MvSl-1064-A1-R4_MC08g08809	1701	1378.01	165.65	2.89579	MvSl-1064-A2-R4_MC08-2g09090	1701	1365	181.047	2.39907	MvSl-1064-A2-R4_MC08-2g09090	1701	1369.77	122.712	1.48186	MvSl-1064-A2-R4_MC08-2g09090	1701	1365	181.047	2.39907
MvSl-1064-A1-R4_MC08g08810	1878	1555.01	232.055	3.59488	MvSl-1064-A2-R4_MC08-2g09091	1878	1542	922.75	10.8239	MvSl-1064-A2-R4_MC08-2g09091	1878	1546.77	936.942	10.0198	MvSl-1064-A2-R4_MC08-2g09091	1878	1542	922.75	10.8239
MvSl-1064-A1-R4_MC01-1g01974	4575	4252.01	2782	15.7612	MvSl-1064-A2-R4_MC01g02255	4575	4239	3313	14.1366	MvSl-1064-A2-R4_MC01g02255	4575	4243.77	2949	11.4946	MvSl-1064-A2-R4_MC01g02255	4575	4239	3313	14.1366
MvSl-1064-A1-R4_MC08g08811	4212	3889.01	2179.29	13.4991	MvSl-1064-A2-R4_MC08-2g09092	4212	3876	702.967	3.28047	MvSl-1064-A2-R4_MC08-2g09092	4212	3880.77	464.727	1.98085	MvSl-1064-A2-R4_MC08-2g09092	4212	3876	702.967	3.28047
MvSl-1064-A1-R4_MC08g08812	2643	2320.01	188.75	1.95986	MvSl-1064-A2-R4_MC08-2g09093	2643	2307	456.832	3.58174	MvSl-1064-A2-R4_MC08-2g09093	2643	2311.77	299.129	2.14035	MvSl-1064-A2-R4_MC08-2g09093	2643	2307	456.832	3.58174
MvSl-1064-A1-R4_MC08g08814	270	57.3032	9.68862	4.07296	MvSl-1064-A2-R4_MC08-2g09095	270	56.1708	0	0	MvSl-1064-A2-R4_MC08-2g09095	270	53.8868	4.47121	1.37251	MvSl-1064-A2-R4_MC08-2g09095	270	56.1708	0	0
MvSl-1064-A1-R4_MC08g08815	5715	5392.01	6182.64	27.6217	MvSl-1064-A2-R4_MC08-2g09096	5715	5379	10628.6	35.7405	MvSl-1064-A2-R4_MC08-2g09096	5715	5383.77	10757	33.0504	MvSl-1064-A2-R4_MC08-2g09096	5715	5379	10628.6	35.7405
MvSl-1064-A1-R4_MC08g08816	3051	2728.01	612	5.40422	MvSl-1064-A2-R4_MC08-2g09097	3051	2715	770	5.12987	MvSl-1064-A2-R4_MC08-2g09097	3051	2719.77	905	5.50411	MvSl-1064-A2-R4_MC08-2g09097	3051	2715	770	5.12987
MvSl-1064-A1-R4_MC08g08817	1386	1063.01	596	13.5063	MvSl-1064-A2-R4_MC08-2g09098	1386	1050	613	10.5598	MvSl-1064-A2-R4_MC08-2g09098	1386	1054.77	633	9.92695	MvSl-1064-A2-R4_MC08-2g09098	1386	1050	613	10.5598
MvSl-1064-A1-R4_MC08g08818	2226	1903.01	10	0.126586	MvSl-1064-A2-R4_MC08-2g09099	2226	1890	12	0.114843	MvSl-1064-A2-R4_MC08-2g09099	2226	1894.77	19	0.16587	MvSl-1064-A2-R4_MC08-2g09099	2226	1890	12	0.114843
MvSl-1064-A1-R4_MC08g08819	216	38.8911	544	336.958	MvSl-1064-A2-R4_MC08-2g09100	216	40.4064	679	303.952	MvSl-1064-A2-R4_MC08-2g09100	216	37.8082	519	227.066	MvSl-1064-A2-R4_MC08-2g09100	216	40.4064	679	303.952
MvSl-1064-A1-R4_MC08g08820	1479	1156.01	3666	76.3939	MvSl-1064-A2-R4_MC08-2g09101	1479	1143	4759	75.3102	MvSl-1064-A2-R4_MC08-2g09101	1479	1147.77	4706	67.8215	MvSl-1064-A2-R4_MC08-2g09101	1479	1143	4759	75.3102
MvSl-1064-A1-R4_MC08g08821	2385	2062.01	2919	34.1013	MvSl-1064-A2-R4_MC08-2g09102	2385	2049	3303	29.1576	MvSl-1064-A2-R4_MC08-2g09102	2385	2053.77	2576	20.7475	MvSl-1064-A2-R4_MC08-2g09102	2385	2049	3303	29.1576
MvSl-1064-A1-R4_MC01-1g01975	2535	2212.01	3429.62	37.3496	MvSl-1064-A2-R4_MC01g02256	2535	2199	14407	118.504	MvSl-1064-A2-R4_MC01g02256	2535	2203.77	14076.8	105.659	MvSl-1064-A2-R4_MC01g02256	2535	2199	14407	118.504
MvSl-1064-A1-R4_A1g00073	1128	805.009	533	15.9497	MvSl-1064-A2-R4_A2g00073	1128	792.004	827	18.887	MvSl-1064-A2-R4_A2g00073	1128	796.773	1023	21.2379	MvSl-1064-A2-R4_A2g00073	1128	792.004	827	18.887
MvSl-1064-A1-R4_MC08g08822	3552	3229.01	1844	13.7568	MvSl-1064-A2-R4_MC08-2g09103	3552	3216	2361	13.279	MvSl-1064-A2-R4_MC08-2g09103	3552	3220.77	2210	11.3502	MvSl-1064-A2-R4_MC08-2g09103	3552	3216	2361	13.279
MvSl-1064-A1-R4_MC08g08823	1512	1189.01	727	14.7291	MvSl-1064-A2-R4_MC08-2g09104	1512	1176	835	12.8429	MvSl-1064-A2-R4_MC08-2g09104	1512	1180.77	753	10.5487	MvSl-1064-A2-R4_MC08-2g09104	1512	1176	835	12.8429
MvSl-1064-A1-R4_MC08g08824	828	507.424	363	17.2331	MvSl-1064-A2-R4_MC08-2g09105	828	494.547	366	13.3863	MvSl-1064-A2-R4_MC08-2g09105	828	498.298	309	10.2575	MvSl-1064-A2-R4_MC08-2g09105	828	494.547	366	13.3863
MvSl-1064-A1-R4_MC08g08825	3564	3241.01	2539	18.8716	MvSl-1064-A2-R4_MC08-2g09106	3564	3228	2688	15.0619	MvSl-1064-A2-R4_MC08-2g09106	3564	3232.77	2373	12.1421	MvSl-1064-A2-R4_MC08-2g09106	3564	3228	2688	15.0619
MvSl-1064-A1-R4_MC08g08826	2217	1894.01	2241	28.5028	MvSl-1064-A2-R4_MC08-2g09107	2217	1881	2647	25.4537	MvSl-1064-A2-R4_MC08-2g09107	2217	1885.77	2165	18.9906	MvSl-1064-A2-R4_MC08-2g09107	2217	1881	2647	25.4537
MvSl-1064-A1-R4_MC08g08827	2838	2515.01	2833	27.1353	MvSl-1064-A2-R4_MC08-2g09108	2838	2502	3489	25.2231	MvSl-1064-A2-R4_MC08-2g09108	2838	2506.77	3291	21.7162	MvSl-1064-A2-R4_MC08-2g09108	2838	2502	3489	25.2231
MvSl-1064-A1-R4_MC08g08828	783	463.888	689	35.7795	MvSl-1064-A2-R4_MC08-2g09109	783	450.832	721	28.9272	MvSl-1064-A2-R4_MC08-2g09109	783	454.337	861	31.347	MvSl-1064-A2-R4_MC08-2g09109	783	450.832	721	28.9272
MvSl-1064-A1-R4_MC08g08829	657	345.012	0	0	MvSl-1064-A2-R4_MC08-2g09110	657	332.532	2	0.108788	MvSl-1064-A2-R4_MC08-2g09110	657	335.68	0	0	MvSl-1064-A2-R4_MC08-2g09110	657	332.532	2	0.108788
MvSl-1064-A1-R4_MC08g08830	1005	682.009	0	0	MvSl-1064-A2-R4_MC08-2g09111	1005	669.004	5	0.135185	MvSl-1064-A2-R4_MC08-2g09111	1005	673.773	1	0.0245504	MvSl-1064-A2-R4_MC08-2g09111	1005	669.004	5	0.135185
MvSl-1064-A1-R4_MC08g08831	261	53.1763	0	0	MvSl-1064-A2-R4_MC08-2g09112	261	53.4635	0	0	MvSl-1064-A2-R4_MC08-2g09112	261	50.4997	0	0	MvSl-1064-A2-R4_MC08-2g09112	261	53.4635	0	0
MvSl-1064-A1-R4_MC01-1g01976	1422	1099.01	394.788	8.65346	MvSl-1064-A2-R4_MC01g02257	1422	1086	433.575	7.22136	MvSl-1064-A2-R4_MC01g02257	1422	1090.77	708.155	10.739	MvSl-1064-A2-R4_MC01g02257	1422	1086	433.575	7.22136
MvSl-1064-A1-R4_MC08g08832	1575	1252.01	0	0	MvSl-1064-A2-R4_MC08-2g09113	1575	1239	6.34432	0.0926186	MvSl-1064-A2-R4_MC08-2g09113	1575	1243.77	5.3353	0.070956	MvSl-1064-A2-R4_MC08-2g09113	1575	1239	6.34432	0.0926186
MvSl-1064-A1-R4_MC08g08833	1887	1564.01	670	10.3196	MvSl-1064-A2-R4_MC08-2g09114	1887	1551	903	10.5308	MvSl-1064-A2-R4_MC08-2g09114	1887	1555.77	1005	10.6854	MvSl-1064-A2-R4_MC08-2g09114	1887	1551	903	10.5308
MvSl-1064-A1-R4_MC08g08834	990	667.076	1928	69.624	MvSl-1064-A2-R4_MC08-2g09115	990	654.07	2345	64.8492	MvSl-1064-A2-R4_MC08-2g09115	990	658.773	2361	59.2832	MvSl-1064-A2-R4_MC08-2g09115	990	654.07	2345	64.8492
MvSl-1064-A1-R4_MC08g08835	1536	1213.01	12	0.238311	MvSl-1064-A2-R4_MC08-2g09116	1536	1200	43.6557	0.658027	MvSl-1064-A2-R4_MC08-2g09116	1536	1204.77	29.6647	0.407292	MvSl-1064-A2-R4_MC08-2g09116	1536	1200	43.6557	0.658027
MvSl-1064-A1-R4_MC08g08836	369	110.138	3.28455	0.718397	MvSl-1064-A2-R4_MC08-2g09117	369	104.503	4.09026	0.70796	MvSl-1064-A2-R4_MC08-2g09117	369	105.317	8.11386	1.27438	MvSl-1064-A2-R4_MC08-2g09117	369	104.503	4.09026	0.70796
MvSl-1064-A1-R4_MC08g08837	261	53.1763	54.0611	24.4903	MvSl-1064-A2-R4_MC08-2g09118	261	53.4635	496.159	167.861	MvSl-1064-A2-R4_MC08-2g09118	261	50.4997	849.598	278.289	MvSl-1064-A2-R4_MC08-2g09118	261	53.4635	496.159	167.861
MvSl-1064-A1-R4_MC08g08838	378	115.979	24.1174	5.00932	MvSl-1064-A2-R4_MC08-2g09119	378	109.607	67.9229	11.2089	MvSl-1064-A2-R4_MC08-2g09119	378	111.476	55.4945	8.23453	MvSl-1064-A2-R4_MC08-2g09119	378	109.607	67.9229	11.2089
MvSl-1064-A1-R4_MC08g08839	3027	2704.01	3006	26.7799	MvSl-1064-A2-R4_MC08-2g09120	3027	2691	3604	24.2246	MvSl-1064-A2-R4_MC08-2g09120	3027	2695.77	4417	27.1029	MvSl-1064-A2-R4_MC08-2g09120	3027	2691	3604	24.2246
MvSl-1064-A1-R4_MC08g08840	4425	4102.01	1424.43	8.3651	MvSl-1064-A2-R4_MC08-2g09121	4425	4089	1072.57	4.74454	MvSl-1064-A2-R4_MC08-2g09121	4425	4093.77	931.459	3.76367	MvSl-1064-A2-R4_MC08-2g09121	4425	4089	1072.57	4.74454
MvSl-1064-A1-R4_MC08g08841	2094	1771.01	1552	21.1105	MvSl-1064-A2-R4_MC08-2g09122	2094	1758	1893	19.4768	MvSl-1064-A2-R4_MC08-2g09122	2094	1762.77	2045	19.1897	MvSl-1064-A2-R4_MC08-2g09122	2094	1758	1893	19.4768
MvSl-1064-A1-R4_MC01-1g01977	2865	2542.01	296.278	2.80769	MvSl-1064-A2-R4_MC01g02258	2865	2529	476.908	3.41092	MvSl-1064-A2-R4_MC01g02258	2865	2533.77	457.845	2.98897	MvSl-1064-A2-R4_MC01g02258	2865	2529	476.908	3.41092
MvSl-1064-A1-R4_MC08g08842	1182	859.009	798	22.3786	MvSl-1064-A2-R4_MC08-2g09123	1182	846.004	1131	24.1811	MvSl-1064-A2-R4_MC08-2g09123	1182	850.773	1101	21.4065	MvSl-1064-A2-R4_MC08-2g09123	1182	846.004	1131	24.1811
MvSl-1064-A1-R4_MC08g08843	3978	3655.01	5989	39.4724	MvSl-1064-A2-R4_MC08-2g09124	3978	3642	7513	37.3129	MvSl-1064-A2-R4_MC08-2g09124	3978	3646.77	6974	31.6333	MvSl-1064-A2-R4_MC08-2g09124	3978	3642	7513	37.3129
MvSl-1064-A1-R4_MC08g08844	4515	4192.01	1972.49	11.3349	MvSl-1064-A2-R4_MC08-2g09125	4515	4179	2898.35	12.5448	MvSl-1064-A2-R4_MC08-2g09125	4515	4183.77	2869.61	11.3456	MvSl-1064-A2-R4_MC08-2g09125	4515	4179	2898.35	12.5448
MvSl-1064-A1-R4_MC08g08845	3744	3421.01	5	0.0352081	MvSl-1064-A2-R4_MC08-2g09126	3744	3408	6	0.0318447	MvSl-1064-A2-R4_MC08-2g09126	3744	3412.77	7	0.0339283	MvSl-1064-A2-R4_MC08-2g09126	3744	3408	6	0.0318447
MvSl-1064-A1-R4_MC08g08846	1623	1300.01	1453	26.9244	MvSl-1064-A2-R4_MC08-2g09127	1623	1287	1664	23.3862	MvSl-1064-A2-R4_MC08-2g09127	1623	1291.77	1865	23.8816	MvSl-1064-A2-R4_MC08-2g09127	1623	1287	1664	23.3862
MvSl-1064-A1-R4_MC08g08847	165	23.4176	1	1.02869	MvSl-1064-A2-R4_MC08-2g09128	165	24.3354	0	0	MvSl-1064-A2-R4_MC08-2g09128	165	24.9448	1	0.663118	MvSl-1064-A2-R4_MC08-2g09128	165	24.3354	0	0
MvSl-1064-A1-R4_MC08g08848	6327	6004.01	6422	25.7666	MvSl-1064-A2-R4_MC08-2g09129	6327	5991	8772	26.4841	MvSl-1064-A2-R4_MC08-2g09129	6327	5995.77	6758	18.6442	MvSl-1064-A2-R4_MC08-2g09129	6327	5991	8772	26.4841
MvSl-1064-A1-R4_MC08g08849	2652	2329.01	1823	18.8557	MvSl-1064-A2-R4_MC08-2g09130	2652	2316	1959	15.2996	MvSl-1064-A2-R4_MC08-2g09130	2652	2320.77	2057	14.6613	MvSl-1064-A2-R4_MC08-2g09130	2652	2316	1959	15.2996
MvSl-1064-A1-R4_MC08g08850	1740	1417.01	818	13.9062	MvSl-1064-A2-R4_MC08-2g09131	1740	1404	1457	18.7706	MvSl-1064-A2-R4_MC08-2g09131	1740	1408.77	1714	20.1252	MvSl-1064-A2-R4_MC08-2g09131	1740	1404	1457	18.7706
MvSl-1064-A1-R4_MC08g08851	1572	1249.01	2347	45.2663	MvSl-1064-A2-R4_MC08-2g09132	1572	1236	3508	51.3364	MvSl-1064-A2-R4_MC08-2g09132	1572	1240.77	4543	60.565	MvSl-1064-A2-R4_MC08-2g09132	1572	1236	3508	51.3364
MvSl-1064-A1-R4_MC01-1g01978	231	43.258	470.079	261.777	MvSl-1064-A2-R4_MC01g02259	231	44.9704	2559.54	1029.49	MvSl-1064-A2-R4_MC01g02259	231	41.8043	1623.52	642.403	MvSl-1064-A2-R4_MC01g02259	231	44.9704	2559.54	1029.49
MvSl-1064-A1-R4_MC08g08852	324	83.8584	8816	2532.52	MvSl-1064-A2-R4_MC08-2g09133	324	80.3349	9905	2230.16	MvSl-1064-A2-R4_MC08-2g09133	324	79.4265	10378	2161.32	MvSl-1064-A2-R4_MC08-2g09133	324	80.3349	9905	2230.16
MvSl-1064-A1-R4_MC08g08853	900	578.065	12476	519.907	MvSl-1064-A2-R4_MC08-2g09134	900	564.963	14151	453.057	MvSl-1064-A2-R4_MC08-2g09134	900	569.509	17755	515.693	MvSl-1064-A2-R4_MC08-2g09134	900	564.963	14151	453.057
