target_id	est_counts	est_counts	mean_oldcounts	tpm	tpm	target_id	est_counts	est_counts	mean_newcounts	tpm	tpm	ratio_a2_oldnew
MvSl-1064-A2-R4_MC03g05480	357.881	405.679	381.78	7.74738	6.3436	MvSl-1064-A2-R4_MC03g05480	180.196	183.925	182.0605	3.52974	3.10958	2.096995228
MvSl-1064-A2-R4_MC03g05484	357.881	405.679	381.78	7.74738	6.3436	MvSl-1064-A2-R4_MC03g05484	180.196	183.925	182.0605	3.52974	3.10958	2.096995228
MvSl-1064-A2-R4_A2g00607	474.72	538.579	506.6495	16.3379	13.3753	MvSl-1064-A2-R4_A2g00607	216.936	266.586	241.761	10.8094	7.91613	2.095662658
MvSl-1064-A2-R4_MC04-1g05590	54	67	60.5	0.643355	0.481035	MvSl-1064-A2-R4_MC04-1g05590	24	34	29	0.347361	0.221304	2.086206889
MvSl-1064-A2-R4_A2g00717	251.201	520.287	385.744	1.88816	0.845452	MvSl-1064-A2-R4_A2g00717	111.599	258.255	184.927	0.681683	0.266732	2.085925797
MvSl-1064-A2-R4_A2g00723	204.906	245.069	224.9875	2.71051	2.10261	MvSl-1064-A2-R4_A2g00723	104.093	112.074	108.0835	1.10837	0.929252	2.081608199
MvSl-1064-A2-R4_A2g00349	216.609	216.67	216.6395	5.33369	4.95058	MvSl-1064-A2-R4_A2g00349	107.724	100.62	104.172	3.20957	3.08814	2.079632721
MvSl-1064-A2-R4_A2g00708	23	35.2067	29.10335	2.41436	1.46791	MvSl-1064-A2-R4_A2g00708	11	17	14	1.46617	0.849496	2.078810699
MvSl-1064-A2-R4_MC03g05320	310.586	255.586	283.086	20.7654	23.5441	MvSl-1064-A2-R4_MC03g05320	150.965	121.405	136.185	30.8831	37.1888	2.078687079
MvSl-1064-A2-R4_MC11g10876	100	85	92.5	3.28982	3.58629	MvSl-1064-A2-R4_MC11g10876	49	40	44.5	1.86973	2.06483	2.078651681
MvSl-1064-A2-R4_A2g01396	275.986	282.152	279.069	3.12065	2.83199	MvSl-1064-A2-R4_A2g01396	120.009	148.581	134.295	1.48125	1.07994	2.078029709
MvSl-1064-A2-R4_MC01g02210	416.49	500.56	458.525	3.99187	3.08103	MvSl-1064-A2-R4_MC01g02210	194.987	246.422	220.7045	2.22355	1.5888	2.077551657
MvSl-1064-A2-R4_A2g00593	2861.41	2753.69	2807.55	13.6662	13.1708	MvSl-1064-A2-R4_A2g00593	1444.67	1259.21	1351.94	5.04308	5.23595	2.076682397
MvSl-1064-A2-R4_A2g00022	4.46481	5.78004	5.122425	0.293876	0.211155	MvSl-1064-A2-R4_A2g00022	2.56753	2.36729	2.46741	0.115604	0.113008	2.076033084
MvSl-1064-A2-R4_MC13g11929	5.21182	7.24097	6.226395	0.131624	0.087929	MvSl-1064-A2-R4_MC13g11929	3	3	3	0.0699611	0.062958	2.075464931
MvSl-1064-A2-R4_MC10g10086	70.9321	151.095	111.01355	0.600993	0.261663	MvSl-1064-A2-R4_MC10g10086	32.5881	74.4735	53.5308	0.328019	0.129871	2.073825719
MvSl-1064-A2-R4_MC03g05143	261.967	326.421	294.194	2.71119	2.0184	MvSl-1064-A2-R4_MC03g05143	122.125	161.789	141.957	1.31581	0.897241	2.072416294
MvSl-1064-A2-R4_MC04-1g06183	43.5973	48.3817	45.9895	20.5501	18.3253	MvSl-1064-A2-R4_MC04-1g06183	24.8369	19.5535	22.1952	9.65564	11.4185	2.0720471
MvSl-1064-A2-R4_MC07g08465	2.27977	0	1.139885	0	0.103214	MvSl-1064-A2-R4_MC07g08465	1.10218	0	0.55109	0	0.255647	2.068418576
MvSl-1064-A2-R4_MC04-1g05724	332.705	352.864	342.7845	2.41711	2.11395	MvSl-1064-A2-R4_MC04-1g05724	156.219	175.277	165.748	1.54769	1.24573	2.068106401
MvSl-1064-A2-R4_MC01g02935	188.341	201.413	194.877	7.79544	6.75448	MvSl-1064-A2-R4_MC01g02935	92.3084	96.3293	94.31885	4.80804	4.15541	2.066151144
MvSl-1064-A2-R4_MC08-1g08578	102.731	96.7762	99.7536	1.28826	1.2689	MvSl-1064-A2-R4_MC08-1g08578	59.1624	37.4232	48.2928	0.529722	0.754569	2.065599837
MvSl-1064-A2-R4_A2g01543	323.907	249.118	286.5125	22.8912	27.706	MvSl-1064-A2-R4_A2g01543	165.586	112.059	138.8225	22.5804	31.5265	2.063876531
MvSl-1064-A2-R4_MC04-1g05848	458.415	386.013	422.214	11.2454	12.4017	MvSl-1064-A2-R4_MC04-1g05848	216.344	193.633	204.9885	23.2098	23.5963	2.059696031
MvSl-1064-A2-R4_A2g00603	2833.06	2373.84	2603.45	15.5	17.1583	MvSl-1064-A2-R4_A2g00603	1417.11	1110.96	1264.035	6.19562	7.14705	2.059634425
MvSl-1064-A2-R4_A2g00416	4177.91	4704.38	4441.145	10.0114	8.24498	MvSl-1064-A2-R4_A2g00416	1881.93	2439.74	2160.835	4.55361	3.18158	2.055291126
MvSl-1064-A2-R4_MC14g12232	684.926	720.333	702.6295	10.7716	9.50431	MvSl-1064-A2-R4_MC14g12232	305.742	379.277	342.5095	5.04151	3.66323	2.051416092
MvSl-1064-A2-R4_MC02g03636	740.046	726.328	733.187	9.9724	9.42818	MvSl-1064-A2-R4_MC02g03636	343.161	374.421	358.791	5.18124	4.27933	2.043493287
MvSl-1064-A2-R4_A2g01225	173.149	225.095	199.122	1.77802	1.2687	MvSl-1064-A2-R4_A2g01225	76.8591	118.078	97.46855	1.17716	0.691644	2.042935899
MvSl-1064-A2-R4_MC15g12388	71.4297	101.54	86.48485	1.81205	1.18306	MvSl-1064-A2-R4_MC15g12388	34.9979	49.7071	42.3525	1.12497	0.712656	2.042024669
MvSl-1064-A2-R4_MC02g04138	343.151	390.773	366.962	4.91806	4.00711	MvSl-1064-A2-R4_MC02g04138	169.675	191.078	180.3765	2.30824	1.84849	2.034422443
MvSl-1064-A2-R4_MC01g03020	104.168	136.69	120.429	1.95428	1.38198	MvSl-1064-A2-R4_MC01g03020	57.1173	61.2855	59.2014	0.920172	0.772442	2.034225539
MvSl-1064-A2-R4_MC02g03623	1056.64	1092.34	1074.49	12.1706	10.9226	MvSl-1064-A2-R4_MC02g03623	558.502	502.565	530.5335	5.14863	5.1641	2.025300947
MvSl-1064-A2-R4_A2g00854	423.518	488.072	455.795	5.06114	4.07438	MvSl-1064-A2-R4_A2g00854	212.463	238.506	225.4845	2.25069	1.81017	2.021402801
MvSl-1064-A2-R4_A2g00955	116.578	153.845	135.2115	1.99206	1.40062	MvSl-1064-A2-R4_A2g00955	62.108	71.7043	66.90615	0.94972	0.741502	2.020912873
MvSl-1064-A2-R4_A2g01000	1438.08	1669.9	1553.99	29.8968	23.8955	MvSl-1064-A2-R4_A2g01000	685.76	852.811	769.2855	13.5159	9.78581	2.020043274
MvSl-1064-A2-R4_MC02g03835	193.256	190.222	191.739	2.12798	2.00578	MvSl-1064-A2-R4_MC02g03835	75.5305	114.355	94.94275	1.43276	0.853269	2.019522289
MvSl-1064-A2-R4_A2g00327	841.457	754.817	798.137	8.35955	8.64598	MvSl-1064-A2-R4_A2g00327	401.189	391.926	396.5575	3.76553	3.47983	2.012663989
MvSl-1064-A2-R4_A2g00823	1235.36	1418.8	1327.08	4.0305	3.2545	MvSl-1064-A2-R4_A2g00823	597.437	721.829	659.633	1.71162	1.28291	2.011845981
MvSl-1064-A2-R4_MC08-1g08744	9.69013	8.10998	8.900055	0.418182	0.46494	MvSl-1064-A2-R4_MC08-1g08744	2.71624	6.13739	4.426815	0.357992	0.14262	2.010487178
MvSl-1064-A2-R4_MC14g12162	124.742	157.062	140.902	1.39747	1.02962	MvSl-1064-A2-R4_MC14g12162	65.8569	74.3511	70.104	0.907032	0.72451	2.009899575
MvSl-1064-A2-R4_MC01g03352	547.459	559.903	553.681	15.9781	14.5193	MvSl-1064-A2-R4_MC01g03352	288.311	262.644	275.4775	7.93094	7.82577	2.009895544
MvSl-1064-A2-R4_MC13g11645	8	16	12	0.689459	0.320273	MvSl-1064-A2-R4_MC13g11645	5	7	6	0.558811	0.3575	1.999999967
MvSl-1064-A2-R4_MC01g02877	2	8	5	0.356946	0.0828855	MvSl-1064-A2-R4_MC01g02877	3	2	2.5	0.18362	0.245809	1.99999992
MvSl-1064-A2-R4_MC02g03631	7	3	5	0.577856	1.2654	MvSl-1064-A2-R4_MC02g03631	2	3	2.5	0.617318	0.389473	1.99999992
MvSl-1064-A2-R4_MC01g03139	2	2	2	0.324369	0.300867	MvSl-1064-A2-R4_MC01g03139	1	1	1	0.371126	0.352022	1.9999998
MvSl-1064-A2-R4_MC01g03151	1	1	1	0.332428	0.321603	MvSl-1064-A2-R4_MC01g03151	0	1	0.5	0.782111	0	1.9999996
MvSl-1064-A2-R4_MC01g03235	1	1	1	0.00970328	0.00900179	MvSl-1064-A2-R4_MC01g03235	0	1	0.5	0.0096327	0	1.9999996
MvSl-1064-A2-R4_MC04-2g06333	0	2	1	0.688186	0	MvSl-1064-A2-R4_MC04-2g06333	0	1	0.5	0.629048	0	1.9999996
MvSl-1064-A2-R4_MC05g06721	1	1	1	0.0404827	0.0375366	MvSl-1064-A2-R4_MC05g06721	1	0	0.5	0	0.0364906	1.9999996
MvSl-1064-A2-R4_MC05g06762	1	1	1	0.162184	0.150434	MvSl-1064-A2-R4_MC05g06762	0	1	0.5	0.208101	0	1.9999996
MvSl-1064-A2-R4_MC07g08280	0	2	1	1.34589	0	MvSl-1064-A2-R4_MC07g08280	0	1	0.5	1.01688	0	1.9999996
MvSl-1064-A2-R4_MC12g11083	2	0	1	0	0.690927	MvSl-1064-A2-R4_MC12g11083	1	0	0.5	0	0.322107	1.9999996
MvSl-1064-A2-R4_A2g01156	178.729	308.337	243.533	4.01756	2.16081	MvSl-1064-A2-R4_A2g01156	81.1793	162.355	121.76715	1.91754	0.864777	1.999989322
MvSl-1064-A2-R4_A2g00187	1057.78	1050.68	1054.23	10.124	9.45562	MvSl-1064-A2-R4_A2g00187	511.152	543.332	527.242	4.90267	4.16499	1.999518247
MvSl-1064-A2-R4_MC08-1g08710	1132.89	1110.55	1121.72	5.85437	5.53906	MvSl-1064-A2-R4_MC08-1g08710	571.952	550.715	561.3335	3.63412	3.41177	1.998312946
MvSl-1064-A2-R4_MC01g02274	9861.75	9248.87	9555.31	71.2272	70.4492	MvSl-1064-A2-R4_MC01g02274	4980.36	4583.72	4782.04	48.7081	47.7577	1.998166055
MvSl-1064-A2-R4_MC03g05385	177.599	190.785	184.192	2.69979	2.33206	MvSl-1064-A2-R4_MC03g05385	71.6563	112.795	92.22565	1.62135	0.928001	1.997188416
MvSl-1064-A2-R4_MC01g03038	1092.19	1208.82	1150.505	13.2638	11.1184	MvSl-1064-A2-R4_MC01g03038	564.088	589.164	576.626	6.20729	5.36326	1.99523608
MvSl-1064-A2-R4_A2g00155	19209.3	17937.6	18573.45	196.951	195.679	MvSl-1064-A2-R4_A2g00155	9841.14	8779.98	9310.56	239.434	241.497	1.994880007
MvSl-1064-A2-R4_MC04-2g06341	50.2993	88.5713	69.4353	4.73811	2.50331	MvSl-1064-A2-R4_MC04-2g06341	31.669	37.9488	34.8089	2.7754	2.06963	1.994757082
MvSl-1064-A2-R4_A2g01538	2.01309	2	2.006545	1.01532	0.995613	MvSl-1064-A2-R4_A2g01538	1.01257	1	1.006285	0.66779	0.575392	1.994012432
MvSl-1064-A2-R4_MC04-2g06344	136.705	148.382	142.5435	4.17742	3.57774	MvSl-1064-A2-R4_MC04-2g06344	58.4186	84.5641	71.49135	2.63514	1.63522	1.993856597
MvSl-1064-A2-R4_MC14g12207	604.532	692.769	648.6505	105.845	85.0231	MvSl-1064-A2-R4_MC14g12207	320.55	330.252	325.401	57.7338	53.0123	1.993388157
MvSl-1064-A2-R4_MC10g09882	439.069	495.143	467.106	5.18301	4.26394	MvSl-1064-A2-R4_MC10g09882	225.972	242.724	234.348	2.11804	1.78084	1.993215218
MvSl-1064-A2-R4_A2g01475	76.3342	65.4091	70.87165	1.19685	1.29636	MvSl-1064-A2-R4_A2g01475	37.5108	33.7101	35.61045	0.945696	0.946626	1.99019248
MvSl-1064-A2-R4_MC08-2g09082	84.1437	58.6397	71.3917	2.78163	3.70632	MvSl-1064-A2-R4_MC08-2g09082	42.2645	29.5164	35.89045	1.72168	2.21916	1.989155884
MvSl-1064-A2-R4_MC17g12468	33.3284	33.0022	33.1653	0.664643	0.62303	MvSl-1064-A2-R4_MC17g12468	17.5546	15.9505	16.75255	0.276363	0.273716	1.979716509
MvSl-1064-A2-R4_MC01g02869	57.5856	79.9112	68.7484	0.650393	0.434766	MvSl-1064-A2-R4_MC01g02869	21.7355	47.8106	34.77305	0.265832	0.109293	1.977059815
MvSl-1064-A2-R4_A2g01733	2047.06	1649.5	1848.28	31.8304	36.6648	MvSl-1064-A2-R4_A2g01733	1029.02	841.801	935.4105	29.0905	31.967	1.975902558
MvSl-1064-A2-R4_MC08-1g08959	42.9858	55.5226	49.2542	1.05307	0.756716	MvSl-1064-A2-R4_MC08-1g08959	21.3232	28.5403	24.93175	0.545011	0.366089	1.975561274
MvSl-1064-A2-R4_MC02g03760	935.95	858.306	897.128	58.8599	59.7344	MvSl-1064-A2-R4_MC02g03760	450.726	458.461	454.5935	35.5242	31.322	1.973473003
MvSl-1064-A2-R4_MC13g11586	785.93	941.845	863.8875	17.622	13.6482	MvSl-1064-A2-R4_MC13g11586	418.129	458.261	438.195	11.0911	9.10977	1.971468182
MvSl-1064-A2-R4_A2g01542	184.405	121.713	153.059	7.51121	10.573	MvSl-1064-A2-R4_A2g01542	87	68.3709	77.68545	10.8656	12.85	1.970240242
MvSl-1064-A2-R4_A2g01515	175.152	248.003	211.5775	1.32078	0.865166	MvSl-1064-A2-R4_A2g01515	82.1865	133.889	108.03775	0.734528	0.407771	1.958366403
MvSl-1064-A2-R4_MC01g02967	374.175	344.245	359.21	5.12006	5.16429	MvSl-1064-A2-R4_MC01g02967	192.228	174.689	183.4585	2.80455	2.77848	1.957990498
MvSl-1064-A2-R4_MC03g05055	547.579	756.119	651.849	8.26377	5.5523	MvSl-1064-A2-R4_MC03g05055	280.023	387.248	333.6355	3.29391	2.15134	1.953775902
MvSl-1064-A2-R4_A2g01080	1115.39	1287.78	1201.585	6.08384	4.88721	MvSl-1064-A2-R4_A2g01080	551.198	679.628	615.413	2.46862	1.81213	1.952485566
MvSl-1064-A2-R4_MC05g06764	39	41	40	8.32566	7.44595	MvSl-1064-A2-R4_MC05g06764	18	23	20.5	6.06142	4.64032	1.951219503
MvSl-1064-A2-R4_MC04-1g05589	127.43	113.821	120.6255	0.662466	0.687909	MvSl-1064-A2-R4_MC04-1g05589	72.3334	51.5304	61.9319	0.322269	0.408982	1.947711919
MvSl-1064-A2-R4_MC01g02948	353.406	369.281	361.3435	5.49244	4.87764	MvSl-1064-A2-R4_MC01g02948	167.876	203.788	185.832	3.2717	2.4265	1.944463278
MvSl-1064-A2-R4_A2g00236	1837	2349.33	2093.165	59.5082	43.2028	MvSl-1064-A2-R4_A2g00236	943.781	1211.92	1077.8505	33.9988	23.8173	1.941980822
MvSl-1064-A2-R4_A2g01236	18.919	36.9782	27.9486	0.838223	0.398125	MvSl-1064-A2-R4_A2g01236	6.89622	21.9065	14.40136	0.399959	0.113251	1.940691699
MvSl-1064-A2-R4_A2g00722	609.335	900.451	754.893	13.2974	8.35006	MvSl-1064-A2-R4_A2g00722	312.49	465.738	389.114	8.26252	4.9881	1.940030428
MvSl-1064-A2-R4_MC02g03657	398.877	396.513	397.695	5.79369	5.40829	MvSl-1064-A2-R4_MC02g03657	191.706	218.286	204.996	3.21243	2.54147	1.940013463
MvSl-1064-A2-R4_MC14g12229	12.0877	20.8662	16.47695	6.25587	3.44323	MvSl-1064-A2-R4_MC14g12229	7.7866	9.2109	8.49875	4.32872	3.26509	1.938749793
MvSl-1064-A2-R4_MC01g02622	51.0708	59.7713	55.42105	2.42537	1.92151	MvSl-1064-A2-R4_MC01g02622	25.5485	31.6263	28.5874	1.89204	1.3764	1.938653036
MvSl-1064-A2-R4_MC01g02635	176.998	216.187	196.5925	10.7573	8.18592	MvSl-1064-A2-R4_MC01g02635	94.5023	108.321	101.41165	5.73512	4.50864	1.938559325
MvSl-1064-A2-R4_MC13g11910	233	175	204	38.208	47.8733	MvSl-1064-A2-R4_MC13g11910	125	86	105.5	74.4193	86.3141	1.933649287
MvSl-1064-A2-R4_MC11g10967	377.73	455.584	416.657	14.4203	11.0942	MvSl-1064-A2-R4_MC11g10967	197.498	233.503	215.5005	9.03797	6.87609	1.933438669
MvSl-1064-A2-R4_A2g01428	154.875	210.417	182.646	2.08311	1.42242	MvSl-1064-A2-R4_A2g01428	85.5963	103.559	94.57765	1.0352	0.772336	1.931175069
MvSl-1064-A2-R4_MC01g02322	29	25	27	10.1529	11.6046	MvSl-1064-A2-R4_MC01g02322	13	15	14	12.6304	9.4339	1.928571415
MvSl-1064-A2-R4_MC13g11574	185.416	332.597	259.0065	17.9415	9.30653	MvSl-1064-A2-R4_MC13g11574	96	172.892	134.446	16.9511	8.37862	1.926472337
MvSl-1064-A2-R4_MC01g02793	141.711	167.019	154.365	3.2155	2.53229	MvSl-1064-A2-R4_MC01g02793	74.0942	86.1707	80.13245	1.56572	1.21087	1.926373146
MvSl-1064-A2-R4_MC07g07873	86.7746	117.049	101.9118	0.902253	0.620465	MvSl-1064-A2-R4_MC07g07873	45.6869	60.4359	53.0614	0.60413	0.412233	1.920639105
MvSl-1064-A2-R4_MC06-1g07145	1422.9	1727.61	1575.255	8.16175	6.2346	MvSl-1064-A2-R4_MC06-1g07145	552.214	1090.44	821.327	3.78654	1.73569	1.917938896
MvSl-1064-A2-R4_MC01g02285	7.46639	10.5356	9.000995	0.314524	0.207022	MvSl-1064-A2-R4_MC01g02285	3.54224	5.85064	4.69644	0.153156	0.0833841	1.916556968
MvSl-1064-A2-R4_MC15g12289	233.165	280.369	256.767	5.57881	4.30644	MvSl-1064-A2-R4_MC15g12289	121.934	146.128	134.031	3.28745	2.46798	1.915728449
MvSl-1064-A2-R4_MC05g06397	302.365	370.158	336.2615	5.69414	4.3163	MvSl-1064-A2-R4_MC05g06397	164.74	186.777	175.7585	3.26668	2.59272	1.913201921
MvSl-1064-A2-R4_MC02g03804	2472.34	3282.23	2877.285	36.6437	25.6084	MvSl-1064-A2-R4_MC02g03804	1326.82	1681.57	1504.195	21.8051	15.5103	1.912840423
MvSl-1064-A2-R4_A2g00172	989.635	1200.93	1095.2825	8.06993	6.16835	MvSl-1064-A2-R4_A2g00172	486.745	659.524	573.1345	4.12463	2.75212	1.911039206
MvSl-1064-A2-R4_MC03g04603	55	50	52.5	1.67332	1.7066	MvSl-1064-A2-R4_MC03g04603	25	30	27.5	3.19392	2.39412	1.909090902
MvSl-1064-A2-R4_A2g01704	21.0752	28.0859	24.58055	1.4737	1.02789	MvSl-1064-A2-R4_A2g01704	14.5316	11.2984	12.915	1.31233	1.53066	1.903255889
MvSl-1064-A2-R4_MC05g06679	12040.6	11996.3	12018.45	20.2208	18.8202	MvSl-1064-A2-R4_MC05g06679	6264.27	6371.74	6318.005	7.49216	6.6738	1.902253955
MvSl-1064-A2-R4_A2g00824	244.721	260.12	252.4205	3.42966	2.99391	MvSl-1064-A2-R4_A2g00824	128.459	136.936	132.6975	1.82022	1.53913	1.902224984
MvSl-1064-A2-R4_A2g01425	63.2978	88.2229	75.76035	7.89724	5.28387	MvSl-1064-A2-R4_A2g01425	33.5519	46.1345	39.8432	6.02918	4.02637	1.901462478
MvSl-1064-A2-R4_MC02g03705	1.08395	1.05129	1.06762	0.00551049	0.00526971	MvSl-1064-A2-R4_MC02g03705	1.12392	0	0.56196	0	0.00409108	1.899814595
MvSl-1064-A2-R4_MC02g03708	0.585265	10.7809	5.6830825	0.0399362	0.00201066	MvSl-1064-A2-R4_MC02g03708	0.612486	5.37409	2.993288	0.0161118	0.00166246	1.89860859
MvSl-1064-A2-R4_MC07g08048	241.621	263.485	252.553	3.13551	2.66777	MvSl-1064-A2-R4_MC07g08048	125.727	140.319	133.023	1.7006	1.37416	1.898566412
MvSl-1064-A2-R4_MC03g05462	82.8345	66.4957	74.6651	8.31245	9.60037	MvSl-1064-A2-R4_MC03g05462	42	36.7302	39.3651	6.54793	7.07012	1.896733396
MvSl-1064-A2-R4_MC12g11378	1151.64	1119.06	1135.35	13.26	12.661	MvSl-1064-A2-R4_MC12g11378	609.336	589.295	599.3155	8.21598	7.65542	1.894411207
MvSl-1064-A2-R4_A2g00845	497.222	757.426	627.324	7.2899	4.43956	MvSl-1064-A2-R4_A2g00845	231.993	430.755	331.374	3.74999	1.82402	1.893099639
MvSl-1064-A2-R4_MC07g08217	10	7	8.5	1.97887	2.68195	MvSl-1064-A2-R4_MC07g08217	4	5	4.5	3.33895	2.273	1.888888847
MvSl-1064-A2-R4_MC03g05464	538.393	688.704	613.5485	27.1988	19.6955	MvSl-1064-A2-R4_MC03g05464	294.395	356.817	325.606	21.6321	16.0511	1.884327991
MvSl-1064-A2-R4_MC05g06485	2670.12	1645.78	2157.95	26.3926	39.7369	MvSl-1064-A2-R4_MC05g06485	1417.13	876.224	1146.677	33.0005	47.9849	1.88191618
MvSl-1064-A2-R4_A2g01127	1.99166	3.65017	2.820915	0.0391464	0.0198166	MvSl-1064-A2-R4_A2g01127	1	2	1.5	0.0195189	0.00881019	1.880609875
MvSl-1064-A2-R4_A2g01725	468.792	715.643	592.2175	1.36144	0.827015	MvSl-1064-A2-R4_A2g01725	279.984	352.007	315.9955	0.563181	0.405794	1.874132701
MvSl-1064-A2-R4_A2g00840	274.797	261.086	267.9415	21.1326	20.7429	MvSl-1064-A2-R4_A2g00840	140.009	145.949	142.979	18.4122	16.1745	1.873991984
MvSl-1064-A2-R4_MC04-2g06268	7.10285	7.41202	7.257435	1.47897	1.33215	MvSl-1064-A2-R4_MC04-2g06268	5.36619	2.38769	3.87694	0.569656	1.24467	1.871949221
MvSl-1064-A2-R4_MC06-2g07388	611	598	604.5	435.072	420.689	MvSl-1064-A2-R4_MC06-2g07388	328	318	323	326.837	248.78	1.871517027
MvSl-1064-A2-R4_MC15g12276	181	251	216	18.5535	12.4663	MvSl-1064-A2-R4_MC15g12276	98	133	115.5	15.7063	10.5014	1.870129869
MvSl-1064-A2-R4_MC12g11433	554.856	577.358	566.107	5.4963	4.90018	MvSl-1064-A2-R4_MC12g11433	376.594	228.864	302.729	1.64808	2.45081	1.870012453
MvSl-1064-A2-R4_MC08-2g09159	619	660.923	639.9615	14.7404	12.8159	MvSl-1064-A2-R4_MC08-2g09159	333.967	350.973	342.47	14.6617	12.5553	1.868664408
MvSl-1064-A2-R4_MC02g03578	64.6136	89.4768	77.0452	1.41038	0.945146	MvSl-1064-A2-R4_MC02g03578	35.8583	46.668	41.26315	0.919032	0.63503	1.867167189
MvSl-1064-A2-R4_MC02g03634	706.141	765.608	735.8745	14.1967	12.153	MvSl-1064-A2-R4_MC02g03634	404.733	384.028	394.3805	5.959	5.65553	1.865899809
MvSl-1064-A2-R4_MC04-1g05864	127.513	167.011	147.262	1.77507	1.25735	MvSl-1064-A2-R4_MC04-1g05864	63.6955	94.2682	78.98185	0.865352	0.527964	1.864504311
MvSl-1064-A2-R4_A2g00269	41.0954	92.9664	67.0309	0.477649	0.195831	MvSl-1064-A2-R4_A2g00269	20.5809	51.4624	36.02165	0.233317	0.0844209	1.860850345
MvSl-1064-A2-R4_A2g01140	38.2866	54.0151	46.15085	4.30462	2.84325	MvSl-1064-A2-R4_A2g01140	17.6224	31.9954	24.8089	5.47585	2.8485	1.860253772
MvSl-1064-A2-R4_A2g01712	16.9637	47.5788	32.27125	1.82503	0.603116	MvSl-1064-A2-R4_A2g01712	6.508	28.2255	17.36675	1.01712	0.21101	1.858220439
MvSl-1064-A2-R4_MC01g03129	42.5218	50.9083	46.71505	1.32704	1.0297	MvSl-1064-A2-R4_MC01g03129	21.8237	28.4724	25.14805	1.11227	0.767121	1.857601278
MvSl-1064-A2-R4_MC01g02453	1896.18	2360.41	2128.295	50.5399	37.6881	MvSl-1064-A2-R4_MC01g02453	1035.45	1258.92	1147.185	29.7233	21.9957	1.855232591
MvSl-1064-A2-R4_MC10g09998	141.657	172.053	156.855	5.9513	4.54581	MvSl-1064-A2-R4_MC10g09998	82.6203	86.4927	84.5565	2.49854	2.1449	1.85503184
MvSl-1064-A2-R4_MC01g03089	42	51	46.5	1.24989	0.955652	MvSl-1064-A2-R4_MC01g03089	19.2792	30.8675	25.07335	0.733309	0.412147	1.854558717
MvSl-1064-A2-R4_MC11g10935	58.3096	84.9367	71.62315	7.36191	4.71093	MvSl-1064-A2-R4_MC11g10935	33	44.2519	38.62595	12.3844	9.04329	1.854275424
MvSl-1064-A2-R4_A2g01173	296.847	361.27	329.0585	3.21271	2.44886	MvSl-1064-A2-R4_A2g01173	168.024	187.594	177.809	1.81647	1.46877	1.850629045
MvSl-1064-A2-R4_MC09g09241	193.341	280.971	237.156	6.73683	4.30383	MvSl-1064-A2-R4_MC09g09241	86.0393	170.665	128.35215	5.89776	2.67285	1.847697914
MvSl-1064-A2-R4_A2g01466	11.3503	16.3628	13.85655	0.259645	0.16714	MvSl-1064-A2-R4_A2g01466	8	7	7.5	0.11287	0.116132	1.847539975
MvSl-1064-A2-R4_MC02g03654	5779.31	6613.31	6196.31	14.9614	12.1246	MvSl-1064-A2-R4_MC02g03654	3079.73	3636.39	3358.06	6.64659	5.09887	1.845205267
MvSl-1064-A2-R4_MC01g03039	44.4233	76.0215	60.2224	1.08038	0.585821	MvSl-1064-A2-R4_MC01g03039	23.3062	42.1055	32.70585	0.784028	0.390247	1.84133419
MvSl-1064-A2-R4_MC04-1g05555	90.3564	127.473	108.9147	21.0225	13.85	MvSl-1064-A2-R4_MC04-1g05555	58.5791	59.7554	59.16725	20.913	19.4206	1.840793679
MvSl-1064-A2-R4_MC14g11990	91.5704	74.956	83.2632	8.21761	9.29082	MvSl-1064-A2-R4_MC14g11990	53.4637	37.1877	45.3257	6.14041	8.24497	1.836997549
MvSl-1064-A2-R4_MC13g11592	2633.66	2358.09	2495.875	25.6875	26.617	MvSl-1064-A2-R4_MC13g11592	1470.8	1248.96	1359.88	18.1643	19.2706	1.83536415
MvSl-1064-A2-R4_A2g00440	54.109	83.4187	68.76385	1.18046	0.710507	MvSl-1064-A2-R4_A2g00440	32.9554	41.981	37.4682	0.436108	0.308966	1.835258961
MvSl-1064-A2-R4_MC02g03643	3049.85	3766.41	3408.13	12.0425	9.04333	MvSl-1064-A2-R4_MC02g03643	1591.04	2123.65	1857.345	4.82287	3.27232	1.834947196
MvSl-1064-A2-R4_MC01g03027	406.233	456.319	431.276	6.58072	5.43623	MvSl-1064-A2-R4_MC01g03027	210.974	259.358	235.166	4.16386	3.04944	1.83392157
MvSl-1064-A2-R4_MC02g03719	2.22838	10.7809	6.50464	0.0399362	0.0076555	MvSl-1064-A2-R4_MC02g03719	1.72293	5.37409	3.54851	0.0161118	0.00467651	1.833062276
MvSl-1064-A2-R4_MC01g03005	93.0005	127.708	110.35425	7.3336	4.96657	MvSl-1064-A2-R4_MC01g03005	52.77	67.7589	60.26445	3.95235	2.77076	1.83116663
MvSl-1064-A2-R4_A2g01655	279.948	308.284	294.116	4.73356	3.9889	MvSl-1064-A2-R4_A2g01655	155.215	166.088	160.6515	3.13994	2.63814	1.830770331
MvSl-1064-A2-R4_A2g00358	1093.75	1170.28	1132.015	9.13106	7.91622	MvSl-1064-A2-R4_A2g00358	584.775	652.136	618.4555	5.11312	4.14241	1.830390383
MvSl-1064-A2-R4_A2g00870	9.12499	6.98197	8.05348	0.610008	0.742909	MvSl-1064-A2-R4_A2g00870	3.54593	5.263	4.404465	1.47291	0.971724	1.82848083
